source,description,severity,status,ip,hash,timestamp
Email,User guest logged out after normal session on HR-LAPTOP07,Low,Open,,,2026-03-27T04:52:35
Endpoint,Phishing email with malicious attachment hash 348406713b5b62e3 delivered to k.nguyen,High,Open,,348406713b5b62e37503435b6544b24a87caf559af0c100a9c0dfc624f58d603,2026-02-15T02:43:40
Sysmon,Login for user r.patel observed from a new geographic location,Medium,Open,,,2026-06-29T04:19:08
Firewall,Unauthorized access attempt to sensitive file share on DB-SRV01 by user asmith,High,Open,,,2026-03-18T03:51:42
Email,System patch applied successfully on APP-SRV03,Low,Open,,847f606c92e6186c5373571ead3ceaa5204fa6aa10b031b01de505afb97dfffa,2026-01-04T18:51:58
Email,Suspicious email attachment quarantined for user svc_backup,Medium,Open,,,2026-04-11T12:07:59
Zeek,Suspicious email attachment quarantined for user svc_sql,Medium,Open,207.42.244.180,0dffd3ddd3c62421077d9f4dc70ddceb31d43baf054aeb004179efd8e5ffc7ec,2026-05-21T09:20:36
Firewall,Port scan detected from internal host APP-SRV03,Medium,Open,,dbbd6aa73904abab9d74c317f8ce108f1686a35ab22025d18a2e12b2eae78c8c,2026-03-05T19:45:38
Email,Unusual process spawned by Office application on APP-SRV03,Medium,Open,,,2026-03-30T22:19:34
Cloud,Scheduled antivirus scan completed on WIN-DC01 with no threats found,Low,Open,24.153.220.56,2560c4d1ac15a6e0c9ac20de26d3e2654e99fe1624e41517838ceb175d759ba6,2026-06-21T18:29:17
Zeek,Scheduled antivirus scan completed on WEB-SRV02 with no threats found,Low,Open,,,2026-06-17T02:28:01
Endpoint,User k.nguyen logged out after normal session on WIN-DC01,Low,Open,,,2026-06-26T21:01:03
Cloud,Suspicious outbound connection from WIN-DC01 to known malicious IP 40.212.228.120,High,Open,40.212.228.120,,2026-07-27T00:06:10
Wazuh,"Outdated software vulnerability detected on VPN-GW01, no known active exploit",Medium,Open,,,2026-05-23T11:11:38
Endpoint,Privilege escalation to SYSTEM detected on DB-SRV01 followed by lateral movement attempt,Critical,Open,,,2026-02-08T15:53:50
Linux,"Domain controller WEB-SRV02 compromised, Mimikatz credential dumping activity detected",Critical,Open,178.207.70.208,a5ec37ffd92970579009a173015361d22f35acbf72bc25006f48b616d7a11e2a,2026-02-26T16:18:18
Firewall,Phishing email with malicious attachment hash 5cdb0cd55e51c7ff delivered to admin,High,Open,,5cdb0cd55e51c7ffeb0fe1a790b490e3a9f5b0065c914ba31539903dc6f3b327,2026-01-18T16:38:28
IDS,Unauthorized access attempt to sensitive file share on APP-SRV03 by user jdoe,High,Open,77.170.98.96,,2026-02-13T05:52:19
Email,Routine configuration change applied on APP-SRV03 by admin,Low,Open,159.101.60.184,,2026-05-18T21:20:18
Linux,Routine configuration change applied on APP-SRV03 by admin,Low,Open,,,2026-02-12T19:38:10
Endpoint,Firewall blocked unusual outbound traffic from MAIL-GW01 to 107.234.250.248,Medium,Open,107.234.250.248,,2026-02-13T01:46:58
Firewall,Scheduled antivirus scan completed on MAIL-GW01 with no threats found,Low,Open,,,2026-01-29T14:48:48
Sysmon,New device registered on the corporate network from 151.1.69.235,Low,Open,151.1.69.235,,2026-06-03T07:52:30
Firewall,System patch applied successfully on WEB-SRV02,Low,Open,,,2026-08-20T00:13:21
Windows,"Outdated software vulnerability detected on FIN-WKSTN14, no known active exploit",Low,Open,81.186.247.10,,2026-02-10T03:18:38
Zeek,Scheduled antivirus scan completed on WIN-DC01 with no threats found,Low,Open,,8b923a9888318a8797ac0e3940430d8cfb70ac06f67a66c30997f4a0115e8e55,2026-03-01T04:25:38
Endpoint,Port scan detected from internal host FIN-WKSTN14,Medium,Open,,,2026-04-27T06:58:12
Cloud,Phishing email with malicious attachment hash 8ad70e5577f4ec7a delivered to jdoe,High,Open,,8ad70e5577f4ec7a8ebafbfebfd80c50d322591722953d484a95a81defadcf0f,2026-02-06T01:37:01
Email,Unauthorized access attempt to sensitive file share on DB-SRV01 by user r.patel,High,Open,60.200.149.245,,2026-06-21T06:38:43
Linux,"Critical CVE exploitation attempt succeeded against DB-SRV01, remote code execution confirmed",Critical,Open,,,2026-06-25T09:30:24
SIEM,Firewall blocked unusual outbound traffic from DB-SRV01 to 149.97.125.196,Medium,Open,149.97.125.196,,2026-08-20T08:06:14
Wazuh,Malware signature 72ef905fe83cd294 detected by antivirus on FIN-WKSTN14,High,Open,,72ef905fe83cd294fc054123f1673b08b2831b4cf78a8c193ca5555d098bc46b,2026-07-22T08:28:52
Sysmon,Malware signature 23af130595b1e375 detected by antivirus on DB-SRV01,High,Open,218.246.242.36,23af130595b1e3756f94b9e011d503b31e0d71117a313199865059c46107738e,2026-02-24T06:39:07
Suricata,User svc_sql logged out after normal session on HR-LAPTOP07,Low,Open,,,2026-08-28T11:23:16
Wazuh,Phishing email with malicious attachment hash 6063dcfafdec5ffa delivered to svc_backup,Critical,Open,,6063dcfafdec5ffa70e20661852aabdcfd9899f3abb54ee8fe6ee0a686f98a0f,2026-08-18T15:35:09
Sysmon,Informational: password changed successfully for user svc_sql,Low,Open,178.61.55.128,,2026-08-05T20:50:45
Zeek,Successful VPN login for user svc_sql from 31.11.111.162,Low,Open,31.11.111.162,,2026-06-28T09:22:51
Wazuh,User guest logged out after normal session on MAIL-GW01,Low,Open,,,2026-07-14T13:36:15
Cloud,Routine configuration change applied on WEB-SRV02 by svc_backup,Low,Open,,a429fc42c4c74446712f984e95f04784042331785a756b3b5bfd2b905cadfa25,2026-02-20T08:56:28
Suricata,System patch applied successfully on DB-SRV01,Low,Open,168.43.197.194,,2026-04-06T15:20:04
Zeek,Suspicious email attachment quarantined for user svc_sql,Medium,Open,,ad9e9c9866e25cccc234387eeedc0ec7b6e316cf9720f18e0cfe78ff51990d82,2026-07-22T22:59:30
IDS,Successful VPN login for user guest from 192.50.110.132,Low,Open,192.50.110.132,,2026-08-14T23:51:18
Zeek,Malware signature de81f97334b18d72 detected by antivirus on HR-LAPTOP07,High,Open,,de81f97334b18d72369ec7da397598f720889b8d9196b788d5b499a9b103e5cb,2026-08-11T18:37:33
Windows,Unusual process spawned by Office application on WIN-DC01,Low,Open,,529e943d3199ef7b621e3b4ac61be3cac3fb617d539a8a5b97e4357159e7bbb9,2026-04-02T09:42:41
Sysmon,"Outdated software vulnerability detected on FIN-WKSTN14, no known active exploit",Medium,Open,98.20.251.39,,2026-01-09T06:00:57
Linux,Repeated DNS requests to newly registered domain from MAIL-GW01,High,Open,,,2026-02-19T03:45:56
Firewall,Informational: password changed successfully for user asmith,Low,Open,,,2026-08-20T13:56:26
Wazuh,User admin logged out after normal session on APP-SRV03,Low,Open,,,2026-01-18T04:15:28
Zeek,Repeated DNS requests to newly registered domain from APP-SRV03,Medium,Open,,,2026-07-24T22:20:08
Wazuh,Repeated DNS requests to newly registered domain from WIN-DC01,Medium,Open,22.88.201.25,,2026-05-16T07:24:19
IDS,Informational: password changed successfully for user asmith,Low,Open,197.117.247.212,,2026-03-30T19:41:00
Suricata,Scheduled antivirus scan completed on WEB-SRV02 with no threats found,Low,Open,,,2026-04-10T05:22:03
Suricata,Suspicious email attachment quarantined for user svc_backup,Medium,Open,189.86.180.24,cf2504243fcadc48ab16cab5186c1f742ada3b1609c40f1159e7c22a298349c4,2026-04-14T18:28:24
Firewall,New device registered on the corporate network from 213.112.146.153,Low,Open,213.112.146.153,6c341e4a06635d5bb4426c500276f12ca0f52de240295d988163f7a3f30c098e,2026-08-16T21:35:34
Windows,"Domain controller APP-SRV03 compromised, Mimikatz credential dumping activity detected",Critical,Open,,ad523e8631cf937e26a160e0f41b50de5c3305d2ea2c2115d9eea1545ce828bd,2026-05-23T03:56:19
Linux,Login for user guest observed from a new geographic location,Medium,Open,22.39.106.133,,2026-04-16T01:10:54
IDS,System patch applied successfully on WIN-DC01,Low,Open,,,2026-06-06T15:23:25
Wazuh,Port scan detected from internal host MAIL-GW01,Medium,Open,66.23.72.225,28b567764f85c92c2fbb9e6a84fb7f66364f26538b39f0bcdbbae224930f5b63,2026-02-10T12:46:21
Windows,User svc_sql logged out after normal session on WEB-SRV02,Low,Open,,,2026-04-18T22:15:57
Sysmon,Routine configuration change applied on MAIL-GW01 by admin,Low,Open,222.92.187.11,,2026-08-26T11:27:03
Cloud,Brute force attack detected against SSH service on FIN-WKSTN14 from 105.72.243.210,High,Open,105.72.243.210,,2026-05-14T04:53:38
Firewall,Routine configuration change applied on WIN-DC01 by admin,Low,Open,,,2026-05-20T22:48:56
Sysmon,Scheduled antivirus scan completed on MAIL-GW01 with no threats found,Low,Open,,,2026-04-27T09:14:29
Wazuh,Unauthorized access attempt to sensitive file share on HR-LAPTOP07 by user r.patel,High,Open,,,2026-06-08T09:50:34
Suricata,Malware signature 5caf2370c23dffde detected by antivirus on HR-LAPTOP07,High,Open,,5caf2370c23dffde6dbcaba3e37bc48537452f37bba3b8790233fc44b4b92c90,2026-08-21T15:09:08
IDS,Successful VPN login for user admin from 51.19.12.136,Low,Open,51.19.12.136,10ddd7d8a16aed2b42d950a5f3a2ea400bca42160dc479a8c26a7233e880fad3,2026-08-05T10:33:23
Linux,Scheduled antivirus scan completed on APP-SRV03 with no threats found,Low,Open,54.123.136.95,,2026-06-02T02:42:12
Zeek,System patch applied successfully on VPN-GW01,Low,Open,,,2026-07-07T13:05:13
Windows,Suspicious PowerShell script execution detected on WIN-DC01,High,Open,71.197.155.146,30b91aa76c4abcd8c6990cfaf7c7ddeb94b87dd7b8de3a34020eccf8dc5db991,2026-04-20T03:55:19
Windows,Successful VPN login for user admin from 195.6.253.47,Low,Open,195.6.253.47,,2026-02-23T23:29:17
Sysmon,Port scan detected from internal host VPN-GW01,Medium,Open,,eab0bea10f84f2243bcf51c0d19876b7802ea84cd0d1319d050bbdb1aa2dfb54,2026-05-04T12:42:22
SIEM,"Outdated software vulnerability detected on HR-LAPTOP07, no known active exploit",Medium,Open,,,2026-05-28T07:51:14
Wazuh,Unauthorized access attempt to sensitive file share on WIN-DC01 by user svc_sql,High,Open,,,2026-02-06T07:59:38
Linux,"Critical CVE exploitation attempt succeeded against MAIL-GW01, remote code execution confirmed",Critical,Open,,,2026-06-11T03:44:13
Firewall,Repeated DNS requests to newly registered domain from WIN-DC01,Medium,Open,,,2026-05-14T14:56:01
Cloud,"Outdated software vulnerability detected on HR-LAPTOP07, no known active exploit",Medium,Open,,,2026-04-30T19:56:56
Linux,Scheduled antivirus scan completed on WEB-SRV02 with no threats found,Low,Open,194.64.108.175,,2026-05-09T08:24:38
SIEM,Data exfiltration detected: large outbound transfer from MAIL-GW01 to external IP 168.144.98.42,Critical,Open,168.144.98.42,c7a182d48a4db522b397f4f03e43b0b991227450c2f99a07a3a4cc0f8889e5a2,2026-01-21T09:19:22
Windows,"Outdated software vulnerability detected on MAIL-GW01, no known active exploit",Medium,Open,,7ae65032d77e6464352be77306d724889a174c1b16b5c68dc2639af08851a569,2026-01-17T15:20:28
IDS,Firewall blocked unusual outbound traffic from VPN-GW01 to 96.36.112.208,Medium,Open,96.36.112.208,,2026-05-20T00:09:07
Suricata,Suspicious PowerShell script execution detected on APP-SRV03,High,Open,,b1ace48c84ea1d095bf72435515a9abd5e22007227c6a17d5dbe6cfafa7bb74b,2026-04-22T01:11:54
IDS,Informational: password changed successfully for user jdoe,Low,Open,,,2026-06-27T16:10:48
Cloud,Routine configuration change applied on APP-SRV03 by guest,Low,Open,137.78.44.161,,2026-03-03T02:12:14
Windows,Repeated DNS requests to newly registered domain from APP-SRV03,Medium,Open,98.16.78.139,4049aa8b4f3818853dfc7f6ebd29232e3c8b04294832ea955d59a51bdef23d8d,2026-04-22T14:30:18
SIEM,Suspicious PowerShell script execution detected on APP-SRV03,High,Open,41.221.29.205,ea9f32b3d1112876a3485f8082efcc778d2cbaa3ddd6782fd482d6757602a074,2026-01-14T07:14:11
SIEM,Successful VPN login for user guest from 76.8.85.245,Low,Open,76.8.85.245,,2026-04-10T08:35:30
Firewall,"Outdated software vulnerability detected on WIN-DC01, no known active exploit",Medium,Open,,,2026-07-08T23:49:09
Cloud,Unusual process spawned by Office application on MAIL-GW01,Medium,Open,,,2026-03-22T18:06:57
Endpoint,System patch applied successfully on MAIL-GW01,Low,Open,,,2026-03-17T03:07:30
Cloud,Repeated DNS requests to newly registered domain from WIN-DC01,Medium,Open,,,2026-07-11T09:42:34
Cloud,New device registered on the corporate network from 155.233.49.232,Low,Open,155.233.49.232,,2026-07-24T13:09:10
Endpoint,Scheduled antivirus scan completed on FIN-WKSTN14 with no threats found,Medium,Open,,,2026-08-10T15:24:01
IDS,Login for user jdoe observed from a new geographic location,Low,Open,167.154.198.201,,2026-02-28T20:37:12
Cloud,Firewall blocked unusual outbound traffic from HR-LAPTOP07 to 172.238.234.137,Medium,Open,172.238.234.137,fb04a93af5065302c3ec32d51ce914156cda6ccce76d350588d67a63c18653f3,2026-04-01T19:00:38
SIEM,"Domain controller VPN-GW01 compromised, Mimikatz credential dumping activity detected",Critical,Open,,4df2bbeb12594e2a39e8002615f91f6d6a96337f74a8f9ece5b7f9e5e0ec64e8,2026-03-06T21:57:53
IDS,Brute force attack detected against SSH service on WEB-SRV02 from 15.216.158.78,High,Open,15.216.158.78,,2026-01-20T05:18:50
Linux,Scheduled antivirus scan completed on APP-SRV03 with no threats found,Low,Open,,,2026-05-16T21:43:22
Sysmon,Data exfiltration detected: large outbound transfer from HR-LAPTOP07 to external IP 64.176.40.216,Critical,Open,64.176.40.216,,2026-03-23T05:16:09
Email,Suspicious PowerShell script execution detected on FIN-WKSTN14,High,Open,,,2026-03-27T03:26:14
IDS,"Outdated software vulnerability detected on HR-LAPTOP07, no known active exploit",Medium,Open,,131cd00675a9540d87ae19567ca6a9536d5e57cd2370dd2cd4675459a43fb12a,2026-06-05T07:52:20
Cloud,Routine configuration change applied on FIN-WKSTN14 by r.patel,Low,Open,,cf777d8b2fe012bfa2a7a2055d5115248d28dca443aaee273d2c1b109a39bfa9,2026-01-08T03:44:10
Cloud,Known ransomware hash bc3f337e24c187d7 executed on APP-SRV03,Critical,Open,,bc3f337e24c187d7a720143dc92475f00f4dff32ed379c36404a2950cdea8362,2026-08-12T08:31:29
Suricata,Login for user svc_backup observed from a new geographic location,Medium,Open,,,2026-03-30T23:45:20
Email,Routine configuration change applied on APP-SRV03 by r.patel,Low,Open,,,2026-02-16T04:25:14
IDS,"Critical CVE exploitation attempt succeeded against VPN-GW01, remote code execution confirmed",Critical,Open,,,2026-07-01T05:03:18
SIEM,New device registered on the corporate network from 126.74.69.102,Low,Open,126.74.69.102,,2026-03-06T19:47:25
Firewall,Login for user r.patel observed from a new geographic location,Medium,Open,,,2026-04-16T12:59:18
Cloud,Brute force attack detected against SSH service on FIN-WKSTN14 from 41.18.234.30,High,Open,41.18.234.30,,2026-05-11T15:31:20
Firewall,"Outdated software vulnerability detected on VPN-GW01, no known active exploit",Medium,Open,,,2026-06-07T17:39:13
Firewall,Brute force attack detected against SSH service on WEB-SRV02 from 130.236.49.164,High,Open,130.236.49.164,9f249ce3b3763af2f8e693fc6a47b5656ece40786f1509087a80ddf04c9fbe4b,2026-02-23T23:07:02
Wazuh,Malware signature 846f18cb599ac55b detected by antivirus on DB-SRV01,High,Open,,846f18cb599ac55b8616d22473380f9b2a2d77dd7f5dd25e1f31d2e9939ea738,2026-05-14T14:12:35
Sysmon,Successful VPN login for user jdoe from 134.201.91.231,Low,Open,134.201.91.231,,2026-06-10T12:55:50
IDS,Routine configuration change applied on WIN-DC01 by guest,Low,Open,69.27.207.154,,2026-02-05T16:11:23
IDS,Firewall blocked unusual outbound traffic from WEB-SRV02 to 203.231.108.10,Medium,Open,203.231.108.10,,2026-04-09T11:58:13
Windows,Malicious PowerShell Empire C2 beacon detected communicating with 20.221.118.202,Critical,Open,20.221.118.202,,2026-08-19T08:38:24
Windows,User admin logged out after normal session on MAIL-GW01,Low,Open,,,2026-05-03T05:35:38
Linux,Firewall blocked unusual outbound traffic from MAIL-GW01 to 102.48.92.99,Medium,Open,102.48.92.99,,2026-08-02T23:28:50
Wazuh,Suspicious outbound connection from HR-LAPTOP07 to known malicious IP 192.48.116.38,High,Open,192.48.116.38,,2026-04-18T13:56:27
Email,Brute force attack detected against SSH service on DB-SRV01 from 210.94.146.219,High,Open,210.94.146.219,9f1bd880a55465a8f80416cf25fe13faad7fdc7dc5fd447570361d40fdc9a8cf,2026-08-08T01:59:19
Wazuh,Data exfiltration detected: large outbound transfer from VPN-GW01 to external IP 169.150.187.79,Critical,Open,169.150.187.79,,2026-04-29T12:12:49
Wazuh,Firewall blocked unusual outbound traffic from MAIL-GW01 to 203.141.143.144,High,Open,203.141.143.144,67649322e2fa8a40eee70530d563045f406991d7a166b9cb85271e9d56f01116,2026-04-05T17:15:50
Windows,Port scan detected from internal host MAIL-GW01,High,Open,74.251.195.159,,2026-03-24T22:52:07
Linux,Informational: password changed successfully for user asmith,Low,Open,,,2026-06-29T10:57:59
Zeek,Port scan detected from internal host HR-LAPTOP07,Medium,Open,,,2026-02-28T08:49:40
SIEM,Malware signature 5633eb1b9343e85b detected by antivirus on MAIL-GW01,High,Open,,5633eb1b9343e85b2a9cf149dd36bfb64ede9fc9618fb4776b84336b486765dc,2026-07-14T20:55:52
Suricata,"Outdated software vulnerability detected on WIN-DC01, no known active exploit",Medium,Open,148.64.71.76,,2026-01-05T08:41:04
IDS,Suspicious PowerShell script execution detected on APP-SRV03,High,Open,,,2026-04-20T18:36:50
Zeek,Port scan detected from internal host WEB-SRV02,Medium,Open,,,2026-07-17T22:46:45
Firewall,Successful VPN login for user guest from 58.163.219.79,Low,Open,58.163.219.79,,2026-02-26T09:07:20
Endpoint,Data exfiltration detected: large outbound transfer from HR-LAPTOP07 to external IP 167.250.193.228,Critical,Open,167.250.193.228,,2026-02-18T10:48:26
